Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,vervallen! p 1 oms handmelder ggz delfland dr noletstraat schiedam,Automatisch brandalarm (handmelder) op Dr Noletstraat in Schiedam,2024-01-01,07:34:24
brandweer,p 1 bad-02 stank/hind. lucht gaslucht binnen smeenklaan amstelveen 135131,Gaslucht op Smeenklaan in Amstelveen,2024-01-01,07:33:43
brandweer,p 1 brt-01 oms handmelder ggz delfland dr noletstraat schiedam 170431,Automatisch brandalarm (handmelder) op Dr Noletstraat in Schiedam,2024-01-01,07:33:18
brandweer,p 1 brt-09 br wegvervoer ovd-bz auto brusselweg vlaardingen,Voertuigbrand op Brusselweg in Vlaardingen,2024-01-01,07:49:35
brandweer,p 1 bdh-02 brandgerucht serenadestraat 's-gravenhage 159638,Brandgerucht op Serenadestraat in Den Haag,2024-01-01,07:46:27
brandweer,bellen met meldkamer brandweer,Brandweer,2024-01-01,07:45:33
politie,"ggd arts, graag contact meldkamer apeldoorn, melding 2010",Politie naar Apeldoorn,2024-01-01,07:50:57
brandweer,p 1 bon-03 br bijgebouw keet/hok/schuurtje kerkstraat elst ge 074231,Brand in bijgebouw op Kerkstraat in Elst,2024-01-01,08:11:14
brandweer,p 2 bon-02 br container loppersumhof arnhem 073731,Buitenbrand (container) op Loppersumhof in Arnhem,2024-01-01,08:08:40
brandweer,p 1 bon-01 br agrarisch 06 winterswijk europark winterswijk 066561,Brand bij agrarisch bedrijf op Europark in Winterswijk,2024-01-01,08:06:59
brandweer,p 1 br wegvervoer auto paganinilaan assen 038260 038232,Voertuigbrand op Paganinilaan in Assen,2024-01-01,08:05:16
brandweer,p 2 bdh-04 br container ondergronds kamperfoeliezoom havikskruidzoom leiderdorp 164130,Buitenbrand (container) op Kamperfoeliezoom in Leiderdorp,2024-01-01,08:05:07
brandweer,p 1 983 letsel bredaseweg tilburg,Ongeval met letsel op Bredaseweg in Tilburg,2024-01-01,08:04:18
brandweer,p 2 blb-01 stank/hind. lucht meting bachstraat venray 231431,Brandweer met gepaste spoed naar Bachstraat in Venray,2024-01-01,08:03:24
brandweer,p 1 bad-02 ass. ambu afhijsen columbusstraat amsterdam 133351 133331,Assistentie ambulance voor afhijsen patiënt op Columbusstraat in Amsterdam,2024-01-01,08:00:52
brandweer,p 2 br gerucht stichting drakenburg dr. albert schweitzerweg baarn 142131,Brandgerucht op Dr. Albert Schweitzerweg in Baarn,2024-01-01,07:59:54
brandweer,p 2 bdh-03 br container ondergronds gaardeniebspraat delfgauw 155430,Buitenbrand (container) in Delfgauw,2024-01-01,07:58:31
brandweer,p 2 bdh-03 br container ondergronds gaardenierstraat delfgauw 155430,Buitenbrand (container) op Gaardenierstraat in Delfgauw,2024-01-01,07:58:31
trauma,a1 13991 columbusstraat amsterdam 150,Traumaheli naar Columbusstraat in Amsterdam,2024-01-01,07:54:35
brandweer,p 2 br container dennewitjeshof utrecht 094431,Buitenbrand (container) op Dennewitjeshof in Utrecht,2024-01-01,08:21:50
brandweer,p 1 br woning barnsteenstraat groningen 011851 013593 011832,Woningbrand op Barnsteenstraat in Groningen,2024-01-01,08:21:35
brandweer,p 2 bdh-06 br container parelstraat alphen aan den rijn 162233,Brandweer met gepaste spoed voor buitenbrand (container),2024-01-01,08:21:33
brandweer,p 1 bdh-05 br bijgebouw sir winston churchillln rijswijk zh 157650 155630 157630 159592,Brand in bijgebouw op Sir Winston Churchillln in Rijswijk,2024-01-01,08:20:41
brandweer,p 1 bdh-03 br wegvervoer auto sir winston churchillln rijswijk zh 155630,Voertuigbrand op Sir Winston Churchillln in Rijswijk,2024-01-01,08:20:41
brandweer,p 2 bon-08 ass. pol zichtscherm operastraat enschede 054171,Brandweer met gepaste spoed naar Operastraat in Enschede,2024-01-01,08:18:57
brandweer,p 1 bon-07 br wegvervoer auto st. janskerkstraat arnhem 073631,Voertuigbrand op St. Janskerkstraat in Arnhem,2024-01-01,08:18:15
brandweer,p 2 br container marco pololaan afrikalaan utrecht 094631,Buitenbrand (container) op Marco Pololaan in Utrecht,2024-01-01,08:16:22
brandweer,p 1 bob-01 br woning kanaaldijk n.o. helmond 225197 223251 223231 223441,Woningbrand op Kanaaldijk N.O. in Helmond,2024-01-01,08:16:12
brandweer,p 1 bdh-01 persoon te water buiten kanaalweg nootdorp 155510 155150 157430 159591,Persoon te water in Nootdorp,2024-01-01,08:15:29
brandweer,p 1 brt-02 br woning flat eline verestraat hoogvliet rotterdam 173151 172231 172131,Woningbrand op Eline Verestraat in Hoogvliet Rotterdam,2024-01-01,08:13:28
brandweer,p 2 bzb-02 br container apollostraat hilvarenbeek 209241,Buitenbrand (container) op Apollostraat in Hilvarenbeek,2024-01-01,08:12:05
brandweer,p 2 bon-04 br container belvederelaan wade zwolle 041631,Buitenbrand (container) op Belvédèrelaan in Zwolle,2024-01-01,08:11:27
politie,prio 2 kanaalweg nootdp persoon te water,Persoon te water in Nootdorp,2024-01-01,08:15:20
brandweer,p 2 br container beeldentuinlaan villatuinlaan vleuten 094331,Geen beschrijving beschikbaar,2024-01-01,08:32:57
brandweer,p 1 bnn-02 br woning barnsteenstraat groningen,Woningbrand op Barnsteenstraat in Groningen,2024-01-01,08:32:56
brandweer,randweer veiligheidsregio rotterdam rijnmond.,Brandweer naar Rotterdam,2024-01-01,08:30:15
brandweer,test: proefalarm ochtend b,Brandweer met spoed voor Proefalarm test/oefening,2024-01-01,08:30:14
brandweer,ochtend brandweer veiligheidsregio rotterdam rijnmond.,Brandweer naar Rotterdam,2024-01-01,08:30:13
brandweer,oefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Brandweer met spoed naar Rotterdam,2024-01-01,08:30:12
brandweer,test: proefalarm,Brandweer met spoed  test/oefening,2024-01-01,08:30:12
brandweer,test: pr,Brandweer   test/oefening,2024-01-01,08:30:10
brandweer,test: proefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2024-01-01,08:30:07
brandweer,p 1 brt-02 middel br br woning flat eline verestraat hoogvliet rotterdam 171693 179195,Woningbrand op Eline Verestraat in Hoogvliet Rotterdam,2024-01-01,08:23:46
politie,"prio 1 a12 li 31,0 reeuwk ongeval wegvervoer letsel",Ongeval met letsel op A12 in Reeuwijk,2024-01-01,08:30:19
politie,graag bellen oc apeldoorn gmsnr 060,Politie naar Apeldoorn,2024-01-01,08:28:50
politie,graag bellen oc apeldoorn,Politie naar Apeldoorn,2024-01-01,08:27:12
brandweer,p 2 brt-03 br container merwedestraat rozenburg zh 171731,Buitenbrand (container) op Merwedestraat in Rozenburg,2024-01-01,08:44:31
brandweer,p 1 bdh-07 br bijgebouw blauw glidkruid 's-gravenhage 155550 155430 155530 159591,Brand in bijgebouw op Blauw Glidkruid in Den Haag,2024-01-01,08:39:33
brandweer,p 3 contact mkb ovd-bz onbekend stad a.h. haringvlietstraat stad aan 't haringvliet,Brandweer zonder spoed,2024-01-01,08:38:09
politie,svp contact oc flevoland,Politie,2024-01-01,08:41:38
politie,grc'@a/ntact met cellengang apeldoorn.,Politie naar Apeldoorn,2024-01-01,08:38:46
politie,graag contact met cellengang apeldoorn.,Politie naar Apeldoorn,2024-01-01,08:38:46
politie,"prio 1 a12 li 30,6 reeuwk ongeval wegvervoer letsel",Ongeval met letsel op A12 in Reeuwijk,2024-01-01,08:37:38
brandweer,p 2 bnn-01 br container wiidswei earnewald 027033,Brandweer met gepaste spoed voor buitenbrand (container),2024-01-01,08:53:20
brandweer,p 2 brt-06 br buiten van brakelstraat rotterdam 170631,Buitenbrand op Van Brakelstraat in Rotterdam,2024-01-01,08:52:54
brandweer,p 2 bad-03 br container ondergronds tegelarijpad tienraaikade amsterdam 134131,Buitenbrand (container) op Tegelarijpad in Amsterdam,2024-01-01,08:51:56
brandweer,p 2 stormschade bloemendalsestraat amersfoort 090131,Stormschade op Bloemendalsestraat in Amersfoort,2024-01-01,08:51:46
brandweer,p 2 brt-01 br container langewelle beukendaal rotterdam 173431,Buitenbrand (container) op Langewelle in Rotterdam,2024-01-01,08:51:22
brandweer,graag contact logistiek piket.,Geen beschrijving beschikbaar,2024-01-01,08:50:01
brandweer,p 2 brt-05 br container landmanweg zwijndrecht 186331,Buitenbrand (container) op Landmanweg in Zwijndrecht,2024-01-01,08:46:59
brandweer,p 2 bdh-03 br container willem pijperlaan prins hendriklaan leidschendam 159630,Buitenbrand (container) op Willem Pijperlaan in Leidschendam,2024-01-01,08:46:48
brandweer,p 3 brt-04 contact mkb mkb rotterdam wilhelminakade rotterdam 179201,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-01,08:46:14
trauma,a2 ambu 08993 dia culemborg rit 460,Traumaheli naar Culemborg,2024-01-01,08:53:20
brandweer,p 2 bdh-06 br container ondergronds ranonkelstraat stokroosstraat 's-gravenhage 157130,Buitenbrand (container) op Ranonkelstraat in Den Haag,2024-01-01,09:18:07
brandweer,p 2 bdh-03 br buiten kepplerplein 's-gravenhage 157230,Buitenbrand op Kepplerplein in Den Haag,2024-01-01,09:17:37
brandweer,p 2 bnn-03 br container kropaar meppel 039265,Buitenbrand (container) op Kropaar in Meppel,2024-01-01,09:16:48
brandweer,p 2 contact mkb meldkamer noord-holland zijlweg haarlem,Brandweer met gepaste spoed naar Zijlweg in Haarlem,2024-01-01,09:16:14
brandweer,p 2 blb-01 stank/hind. lucht koolmonoxide meting leger des heils ruys de beerenbroucklaan heerlen 244141,Brandweer met gepaste spoed naar Ruys de Beerenbroucklaan in Heerlen,2024-01-01,09:15:41
brandweer,p 2 bnn-02 wateroverlast asfinex noord verzekeringen trambaan burgum 027131,Wateroverlast op Trambaan in Burgum,2024-01-01,09:15:03
brandweer,p 2 bnh-05 contact mkb ovd-b meldkamer brandweer noord-holland zijlweg haarlem 121292,Brandweer met gepaste spoed naar Zijlweg in Haarlem,2024-01-01,09:14:22
brandweer,p 2 bzb-02 br buiten n651 - stoofweg noordwelle 192846,Buitenbrand op Stoofweg in Noordwelle,2024-01-01,09:11:52
brandweer,p 1 bad-04 ass. ambu deur openen overhaalsgang amsterdam 133131,Brandweer met spoed naar Overhaalsgang in Amsterdam,2024-01-01,09:11:29
brandweer,p 1 bon-06 br woning hofkampstraat almelo 053151,Woningbrand op Hofkampstraat in Almelo,2024-01-01,09:10:38
brandweer,p 1 bon-06 br woning hofkampstraat almelo 059094 053131 053631,Woningbrand op Hofkampstraat in Almelo,2024-01-01,09:10:38
brandweer,p 2 bnh-04 br container jan ploegerlaan de rijp 104731,Geen beschrijving beschikbaar,2024-01-01,09:09:13
brandweer,"p 1 1079 letsel burg letschertweg - n260,6 tilburg",Ongeval met letsel op N260 in Tilburg,2024-01-01,09:09:12
brandweer,p 1 1079 letsel burg letschertwe,Brandweer met spoed voor ongeval met letsel,2024-01-01,09:09:12
brandweer,p 2 bdh-02 br berm/bosschage scheepmakershaven schoonhoven 163330,Brandweer met gepaste spoed naar Scheepmakershaven in Schoonhoven,2024-01-01,09:08:40
brandweer,p 2 bon-05 br berm-/bosschage meidoornstraat lichtenvoorde 066331,Brandweer met gepaste spoed naar Meidoornstraat in Lichtenvoorde,2024-01-01,09:08:29
brandweer,p 1 bdh-01 oms brandmelding triora monsterseweg 's-gravenhage 159638,Automatisch brandalarm op Monsterseweg in Den Haag,2024-01-01,09:08:12
brandweer,p 2 bnh-03 br container harpoeniersstraat morgensterstraat zaandam 118034,Buitenbrand (container) op Harpoeniersstraat in Zaandam,2024-01-01,09:07:39
brandweer,p 1 bon-02 middel br br agrarisch bosstraat didam 069491 069904 069801 065041,Brand bij agrarisch bedrijf op Bosstraat in Didam,2024-01-01,09:07:27
brandweer,p 2 bad-02 liftopsluiting postjeskade amsterdam 133331,Assistentie bij liftopsluiting op Postjeskade in Amsterdam,2024-01-01,09:07:16
brandweer,p 1 bnh-02 br bijgebouw n504 oudkarspel 104241,Brand in bijgebouw op N504 in Oudkarspel,2024-01-01,09:04:57
brandweer,p 1 bon-02 br agrarisch bosstraat didam 065161,Brand bij agrarisch bedrijf op Bosstraat in Didam,2024-01-01,09:03:26
brandweer,p 2 bnh-01 br container kanostraat den helder 104432,Buitenbrand (container) op Kanostraat in Den Helder,2024-01-01,09:02:50
brandweer,p 1 bon-02 br agrarisch bosstraat didam 075551,Brand bij agrarisch bedrijf op Bosstraat in Didam,2024-01-01,09:02:16
brandweer,p 1 bon-02 br agrarisch bosstraat didam 065031,Brand bij agrarisch bedrijf op Bosstraat in Didam,2024-01-01,09:01:52
brandweer,p 2 bnn-03 br container kropaar meppel 039231,Buitenbrand (container) op Kropaar in Meppel,2024-01-01,09:00:33
brandweer,p 2 bon-03 br bijgebouw keet/hok/schuurtje pitch en putt kerkstraat elst ge 073751,Brand in bijgebouw op Kerkstraat in Elst,2024-01-01,08:58:20
brandweer,p 2 brt-02 br container kanaalweg capelseweg capelle aan den ijssel 171131,Buitenbrand (container) op Kanaalweg in Capelle Aan Den Ijssel,2024-01-01,08:57:46
politie,"goedemorgen, graag contact mkb",Politie,2024-01-01,09:16:51
politie,"g - n260,6 tilburg",Politie naar N260 in Tilburg,2024-01-01,09:09:13
politie,graag contact opnemen met arrestantenwacht apeldoorn,Politie naar Apeldoorn,2024-01-01,09:06:08
politie,graag contact mka nijmegen,Politie naar Nijmegen voor contact met de meldkamer opnemen,2024-01-01,09:05:23
politie,uw piketweek is begonnen.,Politie,2024-01-01,09:00:07
trauma,a1 dia: ja ambu 17992 hoge rijndijkab leiden leiden bon 267,Traumaheli naar Hoge Rijndijk in Leiden,2024-01-01,08:57:16
brandweer,p 2 bnh-05 br container professor kouwerstraat haarlem 123130,Buitenbrand (container) op Professor Kouwerstraat in Haarlem,2024-01-01,09:32:13
brandweer,p 1 intrekken alarm brw br wegvervoer auto jan van goyenstraat almelo,Geen beschrijving beschikbaar,2024-01-01,09:30:35
brandweer,p 2 bad-05 br container ondergronds sint philipsland amstelveen 135131,Geen beschrijving beschikbaar,2024-01-01,09:30:34
brandweer,p 2 bzb-03 wateroverlast sterkenburg vlissingen 194431,Wateroverlast op Sterkenburg in Vlissingen,2024-01-01,09:30:34
brandweer,p 2 bdh-04 br container ondergronds verdeelstraat rijnsburg 161530,Buitenbrand (container) op Verdeelstraat in Rijnsburg,2024-01-01,09:29:12
brandweer,graag openen,Brandweer,2024-01-01,09:28:38
brandweer,p 1 bon-10 br wegvervoer auto jan van goyenstraat almelo 055531,Voertuigbrand op Jan van Goyenstraat in Almelo,2024-01-01,09:26:27
brandweer,p 3 bon-09 uitval nutsvoorz. elektriciteit oosteinde nieuwleusen 041092,Brandweer zonder spoed naar Oosteinde in Nieuwleusen,2024-01-01,09:24:31
brandweer,graag telefonisch contact ac.,Brandweer  voor telefonisch contact meldkamer,2024-01-01,09:23:50
brandweer,p 1 bob-02 br bijeenkomst de koppel nuenen 222451 223741,Brandweer met spoed naar De Koppel in Nuenen,2024-01-01,09:23:14
brandweer,p 2 bdh-08 br container ondergronds godfried bomansstraat leiderdorp 164130,Buitenbrand (container) op Godfried Bomansstraat in Leiderdorp,2024-01-01,09:21:44
politie,graag contact oc apeldoorn 890,Geen beschrijving beschikbaar,2024-01-01,09:32:01
brandweer,p 1 brt-01 reanimatie snoekenveen spijkenisse 173131,Assistentie bij reanimatie op Snoekenveen in Spijkenisse,2024-01-01,09:41:50
brandweer,p 2 blb-02 br buiten veldstraat maastricht 244031,Buitenbrand op Veldstraat in Maastricht,2024-01-01,09:36:22
brandweer,p 1 bob-02 br bijeenkomst kw 500 de koppel nuenen 225069,Brandweer met spoed naar De Koppel in Nuenen,2024-01-01,09:35:37
trauma,a1 dia: ja ambu 17992 vijf meilaanwr leiden leiden bon 285,Traumaheli naar Vijf Meilaan in Leiden,2024-01-01,09:37:11
brandweer,"p 2 bnh-06 liftopsluiting hortensialcn heerhugowaard 104""1",Geen beschrijving beschikbaar,2024-01-01,09:52:54
brandweer,p 2 bnh-06 liftopsluiting hortensialaan heerhugowaard 104831,Assistentie bij liftopsluiting op Hortensialaan in Heerhugowaard,2024-01-01,09:52:54
brandweer,p 1 bzb-03 br woning ovd-b sterkenburg vlissingen 194595,Woningbrand op Sterkenburg in Vlissingen,2024-01-01,09:51:22
brandweer,p 2 br container abstederdijk adriaen van ostadelaan utrecht 094631,Buitenbrand (container) op Abstederdijk in Utrecht,2024-01-01,09:48:39
brandweer,p 1 bad-03 ass. ambu deur openen uiterweg aalsmeer 135231,Brandweer met spoed naar Uiterweg in Aalsmeer,2024-01-01,09:47:39
brandweer,p 2 bzb-02 br buiten vrijheidsplein dussen 205531,Buitenbrand op Vrijheidsplein in Dussen,2024-01-01,09:46:55
brandweer,p 2 bad-02 br container ondergronds jan de louterpad amsterdam 132531,Buitenbrand (container) op Jan de Louterpad in Amsterdam,2024-01-01,09:46:03
brandweer,p 2 bon-05 br buiten burgemeester jacobsstraat sint janstraat enschede 054131,Buitenbrand op Burgemeester Jacobsstraat in Enschede,2024-01-01,09:44:39
brandweer,p 1 bnn-03 ongeval gaslekkage binnen nr sandfirden 025793 025632,Gaslek in Sandfirden,2024-01-01,09:43:17
politie,graag contact meldkamer ambulancezorg nog,Politie,2024-01-01,09:43:16
brandweer,p 1 bon-04 ass. ambu tilassistentie rietdekker beuningen gld 084231,Assistentie ambulance op Rietdekker in Beuningen,2024-01-01,10:09:52
brandweer,p 2 bnn-08 wateroverlast havezathelaan zuidlaren 038133,Wateroverlast op Havezathelaan in Zuidlaren,2024-01-01,10:02:22
brandweer,p 2 bnn-07 br container gezinscamping de norgerberg n373 - langeloerweg norg 038031 026831,Buitenbrand (container) op Langeloërweg in Norg,2024-01-01,10:01:34
brandweer,p 2 bzb-01 br berm-/bosschage joplinpad tilburg 209433,Brandweer met gepaste spoed naar Tilburg,2024-01-01,09:59:18
brandweer,p 2 bnn-06 nablussen klokkenborg wagenborgen 013034,Brandweer met gepaste spoed naar Klokkenborg in Wagenborgen,2024-01-01,09:59:15
brandweer,p 2 br gerucht q-park la vie st.-jacobsstraat utrecht 094531,Brandgerucht op St.-Jacobsstraat in Utrecht,2024-01-01,09:59:14
brandweer,p 2 bnn-05 br buiten linnaeuslaan nieuw-buinen 012633,Buitenbrand op Linnaeuslaan in Nieuw-Buinen,2024-01-01,09:58:18
brandweer,p 2 bon-01 ass. ambu tilassistentie 's heeren loo druten kloosterlaan druten 084431,Assistentie ambulance op Kloosterlaan in Druten,2024-01-01,09:57:16
brandweer,p 2 brt-02 br container brede hilledijk rotterdam 173431,Buitenbrand (container) op Brede Hilledijk in Rotterdam,2024-01-01,09:55:09
brandweer,p 2 bdh-01 br container ondergronds randveen 's-gravenhage 159638,Buitenbrand (container) op Randveen in Den Haag,2024-01-01,09:54:12
brandweer,p 1 bmd-01 br gebouw esso tankstation de abt a6 re nagele 255534 256135,Gebouwbrand op A6 in Nagele,2024-01-01,09:54:01
politie,graag contact oc apeldoorn - gms147,Politie naar Apeldoorn,2024-01-01,09:55:52
politie,aanrijding letsel n343 - tubbergeresweg hardenbergerweg tubbergen 2184,Politie naar Tubbergeresweg in Tubbergen voor ongeval met letsel,2024-01-01,09:54:17
brandweer,p 2 blb-02 br buiten veldstraat maastricht 243071,Buitenbrand op Veldstraat in Maastricht,2024-01-01,10:24:10
brandweer,spoed ambu,Brandweer,2024-01-01,10:23:18
brandweer,p 2 bob-03 middel br br container tiberhof veldhoven 225192 224641,Buitenbrand (container) op Tiberhof in Veldhoven,2024-01-01,10:23:09
brandweer,vervallen! p 2 co-melder scherpgras spijkenisse,Brandweer met gepaste spoed naar Scherpgras in Spijkenisse,2024-01-01,10:20:14
brandweer,p 2 bdh-03 br container ondergronds lijsterbesstraat hazelaarstraat 's-gravenhage 157830,Buitenbrand (container) op Lijsterbesstraat in Den Haag,2024-01-01,10:19:33
brandweer,p 2 brt-03 co-melder scherpgras spijkenisse 173132,Brandweer met gepaste spoed naar Scherpgras in Spijkenisse,2024-01-01,10:18:55
brandweer,p 2 bob-03 br container tiberhof veldhoven 224541,Buitenbrand (container) op Tiberhof in Veldhoven,2024-01-01,10:13:22
brandweer,p 2 bon-03 br bijgebouw keet/hok/schuurtje pitch en putt kerkstraat elst ge 074081,Brand in bijgebouw op Kerkstraat in Elst,2024-01-01,10:12:14
brandweer,p 1 bon-03 br bijgebouw keet/hok/schuurtje kerkstraat elst ge 074231,Brand in bijgebouw op Kerkstraat in Elst,2024-01-01,10:12:14
