Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
politie,1 ongeval wegvervoer letsel vaanweg rotterdam icnum 586799,Politie naar Vaanweg in Rotterdam voor ongeval met letsel,2023-11-01,03:40:42
brandweer,p 1 brt-01 ongeval wegvervoer vaanweg oldegaarde rotterdam 173361,Ongeval op Vaanweg in Rotterdam,2023-11-01,03:46:52
brandweer,p 1 blb-01 reanimatie dichterbij de ziep ottersum 231231,Assistentie bij reanimatie in Ottersum,2023-11-01,04:10:07
brandweer,p 1 bon-01 reanimatie klaverweide barneveld 071780,Assistentie bij reanimatie op Klaverweide in Barneveld,2023-11-01,04:19:27
brandweer,p 2 bob-01 wateroverlast binnen kastanjehof geldrop 222541,Wateroverlast op Kastanjehof in Geldrop,2023-11-01,04:15:56
brandweer,p 1 persoon te water balladelaan amersfoort 090111 090411 098694 090131 090231,Persoon te water op Balladelaan in Amersfoort,2023-11-01,05:15:20
politie,persoon te water balladelaan amersfoort,Politie naar Balladelaan in Amersfoort voor Persoon te water,2023-11-01,05:15:33
politie,overval van vlattenstraat sevenum,Politie naar Van Vlattenstraat in Sevenum  overval,2023-11-01,05:15:03
politie,incident 226,Politie,2023-11-01,05:08:21
brandweer,p 2 bnn-01 co-melder douwe egberts leeuwarderweg joure 025793 degberts,Brandweer met gepaste spoed naar Leeuwarderweg in Joure,2023-11-01,05:28:01
brandweer,p 3 intrekken alarm brw persoon te water balladelaan amersfoort,Persoon te water op Balladelaan in Amersfoort,2023-11-01,05:24:05
brandweer,p 2 persoon te water zichtscherm balladelaan amersfoort 090271,Persoon te water op Balladelaan in Amersfoort,2023-11-01,05:23:22
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2023-11-01,05:21:25
brandweer,p 2 blb-01 brandgerucht dormio resort gebouw d+e+f het wilhelmus maastricht 243231,Brandgerucht op Het Wilhelmus in Maastricht,2023-11-01,05:36:50
politie,bel oc 275031,Politie,2023-11-01,05:38:37
brandweer,p 2 bdh-01 br container ondergronds rosseelsstraat van zeggelenlaan 's-gravenhage 157630,Buitenbrand (container) op Rosseelsstraat in Den Haag,2023-11-01,05:54:14
brandweer,"prio 1 a4 li 36,4 leiden ongeval wegvervoer letsel meervoudig personenauto",Ongeval met letsel op A4 in Leiden,2023-11-01,05:56:29
politie,graag contact oc apeldoorn gms 686254,Politie naar Apeldoorn,2023-11-01,06:07:35
politie,bel oc 275037,Politie,2023-11-01,06:05:40
politie,1 ongeval wegvervoer letsel botlek - oude maasweg hoogvliet rotterdam icnum 586856,Politie naar Oude Maasweg in Botlek Rotterdam voor ongeval met letsel,2023-11-01,06:00:18
politie,"prio 1 a4 li 45,2 sgravh ongeval wegvervoer letsel",Ongeval met letsel op A4 in Den Haag,2023-11-01,05:57:14
politie,overleden persoon aangetroffen balladelaan amersfoort. politie doet onderzoek.,Politie naar Balladelaan in Amersfoort voor overleden persoon aangetroffen,2023-11-01,05:55:11
politie,"prio 1 a4 li 36,4 leiden ongeval wegvervoer letsel",Ongeval met letsel op A4 in Leiden,2023-11-01,05:53:44
trauma,a1 dia: ja ambu 17902 platte molendijkke hoogvliet rotterdam hoogvl bon 153066,Traumaheli naar Platte Molendijk in Hoogvliet Rotterdam,2023-11-01,06:01:05
trauma,a1 dia: ja ambu 17992 platte molendijkke hoogvliet rotterdam hoogvl bon 153066,Traumaheli naar Platte Molendijk in Hoogvliet Rotterdam,2023-11-01,06:01:05
trauma,"a1 mmt 13991 a4 li 45,2 's-gravenhage 98045 /regio 15",Traumaheli naar A4 in Den Haag,2023-11-01,05:58:46
brandweer,"p 2 bon-01 stormschade a15 re - kp ressen 162,4 j ressen 073731",Stormschade op A15 in Ressen,2023-11-01,06:20:01
politie,u bent niet langer actief in de functie ovd-p copi piket.,Politie,2023-11-01,06:20:26
politie,u bent nu actief in de functie ovd-p copi piket.,Politie,2023-11-01,06:20:26
politie,2 loslopende dieren vlietstraat hoogblokland icnum 586865,Politie naar Vlietstraat in Hoogblokland,2023-11-01,06:11:42
brandweer,p 1 bnh-20 oms brandmelding hangar 4 behoudenvaartweg schiphol 129230 129291,Automatisch brandalarm op Behoudenvaartweg in Schiphol,2023-11-01,06:35:14
brandweer,p 1 ongeval wegvervoer letsel karspeldreef amsterdam,Ongeval met letsel op Karspeldreef in Amsterdam,2023-11-01,06:29:41
politie,"4 afgevallen lading a15 re 84,8 sliedrecht icnum 586876",Politie naar A15 in Sliedrecht,2023-11-01,06:31:39
brandweer,"goedemorgen, graag telefonisch contact rac",Brandweer  voor contact met meldkamer,2023-11-01,06:44:57
brandweer,"prio 4 a20 li 46,7 moordr ongeval wegvervoer materieel",Brandweer naar A20 in Moordrecht voor Ongeval Wegvervoer Materieel,2023-11-01,06:44:50
brandweer,spoed ambu,Brandweer,2023-11-01,06:36:40
politie,"prio 1 n211 re - wippolderlaan 22,5 denhzh ongeval wegvervoer letsel",Geen beschrijving beschikbaar,2023-11-01,06:48:07
politie,aanrijding letsel n297 re - gelders eind born,Politie naar N297 in Born voor ongeval met letsel,2023-11-01,06:40:48
brandweer,"p 1 bdh-02 ongeval wegvervoer n211 re - wippolderlaan,5 den hoorn zh 157770 155630 159591",Ongeval op Wippolderlaan in Den Hoorn,2023-11-01,06:50:11
politie,1 ongeval wegvervoer letsel loswalweg dordrecht icnum 586898,Politie naar Loswalweg in Dordrecht voor ongeval met letsel,2023-11-01,06:56:42
politie,"aanrijding letsel personenauto a15 - a15 164,4 bemmel 686278",Politie naar A15 in Bemmel voor ongeval met letsel,2023-11-01,06:49:36
brandweer,p 1 bad-01 br woning van brakelstraat amsterdam 139091,Woningbrand op Van Brakelstraat in Amsterdam,2023-11-01,07:23:38
brandweer,p 1 bad-01 br woning van brakelstraat amsterdam 133351 133331 133231,Woningbrand op Van Brakelstraat in Amsterdam,2023-11-01,07:23:38
brandweer,p 2 dv brw deur openen griftpark utrecht 094831,Brandweer met gepaste spoed naar Utrecht,2023-11-01,07:21:57
brandweer,p 2 bdh-01 wateroverlast surinamestraat 's-gravenhage 157230,Wateroverlast op Surinamestraat in Den Haag,2023-11-01,07:21:18
brandweer,p 2 br gerucht db schenker rail nederland moreelsepark utrecht 094631,Brandgerucht op Moreelsepark in Utrecht,2023-11-01,07:20:31
brandweer,p 2 bnn-02 stank/hind. lucht stichting de trans socio woningen brandgans emmen 038693 038633,Brandweer met gepaste spoed naar Brandgans in Emmen,2023-11-01,07:10:20
brandweer,"prio 4 a4 li 57,7 schild ongeval wegvervoer materieel",Brandweer naar A4 in Schipluiden voor Ongeval Wegvervoer Materieel,2023-11-01,07:02:46
brandweer,p 1 bnn-01 persoon te water waterland groningen 011810 011871 013593 011832,Persoon te water op Waterland in Groningen,2023-11-01,07:01:52
brandweer,p 1 bdh-03 br wegvervoer brasserskade nootdorp 157430,Voertuigbrand op Brasserskade in Nootdorp,2023-11-01,06:59:35
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2023-11-01,07:10:33
politie,graag contact oc apeldoorn gms254,Politie naar Apeldoorn,2023-11-01,07:08:05
politie,1 ongeval wegvervoer letsel a4 ben-tunnel e buis 72.6-73.7 oostbaan rotterdam icnum 586905,Politie naar A4 in Rotterdam voor ongeval met letsel,2023-11-01,07:04:48
politie,"2 ongeval wegvervoer materieel a4 ben-tunnel c buis 72.6-73.7 oostbaan 72,6 rotterdam icnum 586904",Geen beschrijving beschikbaar,2023-11-01,06:59:37
brandweer,p 2 bob-01 dv brw ags jumbo supermarkt hertog hendrikstraat sint-oedenrode,Brandweer met gepaste spoed naar Hertog Hendrikstraat in Sint-Oedenrode,2023-11-01,07:30:57
brandweer,p 2 bob-01 dv brw meting jumbo supermarkt hertog hendrikstraat sint-oedenrode 213731,Brandweer met gepaste spoed naar Hertog Hendrikstraat in Sint-Oedenrode,2023-11-01,07:30:07
brandweer,p 1 bad-01 middel br br woning van brakelstraat amsterdam,Woningbrand op Van Brakelstraat in Amsterdam,2023-11-01,07:28:07
brandweer,p 2 bzb-01 liftopsluiting westhavendam breskens 198530,Assistentie bij liftopsluiting op Westhavendam in Breskens,2023-11-01,07:26:07
politie,bel oc gms 275062,Politie,2023-11-01,07:25:50
politie,"aanrijding letsel a12 li 41,0 woerden",Politie naar A12 in Woerden voor ongeval met letsel rijksweg a12,2023-11-01,07:24:08
trauma,a1 ambu 17992 endezantlh rijswijk zh rijszh bon 153087,Traumaheli naar Endezant in Rijswijk,2023-11-01,07:29:48
brandweer,p 2 bad-01 middel br br woning van brakelstraat amsterdam 139091,Geen beschrijving beschikbaar,2023-11-01,07:47:00
brandweer,p 2 bon-01 oms handmelder juliana woonzorggebouw koning lodewijklaan apeldoorn 062631,Automatisch brandalarm (handmelder) op Koning Lodewijklaan in Apeldoorn,2023-11-01,07:47:00
brandweer,p 1 ongeval wegvervoer letsel amstelveenseweg amsterdam,Ongeval met letsel op Amstelveenseweg in Amsterdam,2023-11-01,07:46:22
brandweer,p 1 bdh-02 oms brandmelding tno lab.voor pyrotechniek ypenburgse boslaan 's-gravenhage 157430,Automatisch brandalarm op Ypenburgse Boslaan in Den Haag,2023-11-01,07:46:13
brandweer,p 2 ass. pol ophalen zichtscherm balladelaan amersfoort 090271,Brandweer met gepaste spoed naar Balladelaan in Amersfoort,2023-11-01,07:46:01
brandweer,u bent nu actief in de functie piket_vrr_informatiemanager rot.,Brandweer,2023-11-01,07:42:28
brandweer,u bent niet langer actief in de functie piket_vrr_informatiemanager rot.,Brandweer,2023-11-01,07:42:07
brandweer,p 2 intrekken alarm brw oms brandmelding parkeergarage van heekplein centraal boulevard 194 enschede,Automatisch brandalarm in Enschede,2023-11-01,07:41:47
brandweer,p 2 bon-02 oms brandmelding parkeergarage van heekplein centraal boulevard 194 enschede 054131,Automatisch brandalarm in Enschede,2023-11-01,07:40:56
brandweer,p 2 dv brw jumbo supermarkt hertog hendrikstraat sint-oedenrode,Brandweer met gepaste spoed naar Hertog Hendrikstraat in Sint-Oedenrode,2023-11-01,07:40:16
politie,2 ongeval wegvervoer materieel boermarke rotterdam icnum 586943,Politie naar Boermarke in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,07:43:05
politie,graag contact oc apeldoorn gms316,Politie naar Apeldoorn,2023-11-01,07:40:56
brandweer,p 1 bmd-01 ass. ambu afhijsen sint janslaan bussum 147052 141232,Assistentie ambulance voor afhijsen patiënt op Sint Janslaan in Bussum,2023-11-01,07:56:50
brandweer,svp contact mkob:p 2 bob-02 ass. pol oss,Brandweer met gepaste spoed naar Oss,2023-11-01,07:55:50
brandweer,spoedambu rechts,Brandweer,2023-11-01,07:55:10
brandweer,p 1 ongeval wegvervoer letsel dorpsstraat aalsmeer,Ongeval met letsel op Dorpsstraat in Aalsmeer,2023-11-01,07:54:55
brandweer,p 2 brt-01 ass. ambu deur openen weerkant barendrecht 173631,Brandweer met gepaste spoed naar Weerkant in Barendrecht,2023-11-01,07:53:07
politie,prio 1 westzijdeweg hazdrp ongeval wegvervoer letsel,Ongeval met letsel op Westzijdeweg in Hazerswoude-Dorp,2023-11-01,07:57:40
politie,aanrijding letsel nieuwe wetering beemte broekland 686337,Politie naar Nieuwe Wetering in Beemte Broekland voor ongeval met letsel,2023-11-01,07:53:54
brandweer,p 2 bob-03 liftopsluiting boterstraat oss 213131,Assistentie bij liftopsluiting op Boterstraat in Oss,2023-11-01,08:15:42
brandweer,p 1 bdh-01 ongeval gaslekkage prinsessestraat lisse 169291 161130,Gaslek op Prinsessestraat in Lisse,2023-11-01,08:12:41
brandweer,p 1 bad-01 | ovd-bz gaarne contact ac | middel br br woning van brakelstraat amsterdam,Telefonisch contact meldkamer op Van Brakelstraat in Amsterdam,2023-11-01,08:12:22
brandweer,p 1 ongeval wegvervoer letsel plein '40-'45 amsterdam,Ongeval met letsel op Plein '40-'45 in Amsterdam,2023-11-01,08:11:22
brandweer,p 2 bnh-01 contact mkb ac-b meldkamer brandweer noord-holland zijlweg haarlem 110296 106690,Brandweer met gepaste spoed naar Zijlweg in Haarlem,2023-11-01,08:04:47
brandweer,p 2 stank/hind. lucht soort lucht: brandlucht binnen birkstraat soest 098036,Brandweer met gepaste spoed naar Birkstraat in Soest,2023-11-01,08:02:11
brandweer,proefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2023-11-01,08:00:50
politie,"aanrijding letsel fiets, personenauto rijnwaalpad elst ge 686385",Politie naar Elst voor ongeval met letsel,2023-11-01,08:15:25
politie,aanrijding letsel rijssensestraat wierden 686366,Politie naar Rijssensestraat in Wierden voor ongeval met letsel,2023-11-01,08:11:39
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2023-11-01,08:10:25
politie,aanrijding letsel gulpenerweg wijlre,Politie naar Gulpenerweg in Wijlre voor ongeval met letsel,2023-11-01,08:06:43
brandweer,p 1 hv weg letsel inzet med. ass. lodderdijk bogerd gemert 222881,Ongeval met letsel op Lodderdijk in Gemert,2023-11-01,08:26:03
brandweer,p 2 stank/hind. lucht soort lucht: brandlucht binnen birkstraat soest 090152,Brandweer met gepaste spoed naar Birkstraat in Soest,2023-11-01,08:20:25
politie,ongeval wegvervoer letsel bogerd lodderdijk gemert,Politie naar Bogerd in Gemert voor ongeval met letsel,2023-11-01,08:26:03
politie,3 dier in problemen dierensteinweg barendrecht icnum 586988,Politie naar Dierensteinweg in Barendrecht,2023-11-01,08:22:42
politie,1 ongeval wegvervoer letsel amnesty internationallaan hellevoetsluis icnum 586983,Politie naar Amnesty Internationallaan in Hellevoetsluis voor ongeval met letsel,2023-11-01,08:22:16
brandweer,p 1 bzb-01 hv overig gaslekkage buiten abdijlaan berkel-enschot 209092 209431,Gaslek op Abdijlaan in Berkel-Enschot,2023-11-01,08:38:09
brandweer,p 2 bad-02 brandgerucht betreft: oms kdv hummeloord jozef israelsstraat weesp 134531,Brandgerucht op Jozef Israëlsstraat in Weesp,2023-11-01,08:36:24
brandweer,p 1 bnn-03 ongeval gaslekkage buiten bordewijklaan groningen 013593 011832,Gaslek op Bordewijklaan in Groningen,2023-11-01,08:32:54
brandweer,p 3 brt-02 contact mkb mkb rotterdam wilhelminakade rotterdam 179094,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2023-11-01,08:31:13
brandweer,p 1 blb-01 ongeval wegvervoer auto n276 - hasseltsebaan sittard 243371 243591 244631,Ongeval op Hasseltsebaan in Sittard,2023-11-01,08:30:43
brandweer,p 1 ongeval wegvervoer letsel gosschalklaan amsterdam,Ongeval met letsel op Gosschalklaan in Amsterdam,2023-11-01,08:29:40
brandweer,u bent niet langer actief in de functie ac-bz piket.,Geen beschrijving beschikbaar,2023-11-01,08:29:28
brandweer,u bent nu actief in de functie ac-bz piket.,Brandweer,2023-11-01,08:29:28
brandweer,p 2 bdh-03 rookmelder daguerrestraat 's-gravenhage 157830,Rookmelder op Daguerrestraat in Den Haag,2023-11-01,08:28:11
politie,2 ongeval wegvervoer materieel capelseweg rotterdam icnum 587011,Politie naar Capelseweg in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,08:37:33
politie,ongeval wegvervoer letsel klein tongelrepad eindhoven,Politie naar Klein Tongelrepad in Eindhoven voor ongeval met letsel,2023-11-01,08:36:54
politie,prio 1 thorbeckelaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op Thorbeckelaan in Den Haag,2023-11-01,08:34:27
politie,2 ongeval wegvervoer materieel dordtselaan rotterdam icnum 587007,Politie naar Dordtselaan in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,08:31:14
politie,aanrijding letsel n276 - hasseltsebaan sittard,Geen beschrijving beschikbaar,2023-11-01,08:29:44
politie,aanrijding letsel prins bernhardlaan oonksweg borne 686404,Politie naar Prins Bernhardlaan in Borne voor ongeval met letsel,2023-11-01,08:29:09
politie,aanrijding letsel prins bernhardlaan oonksweg borne 686406,Politie naar Prins Bernhardlaan in Borne voor ongeval met letsel,2023-11-01,08:29:09
politie,test alarm cg08,Geen beschrijving beschikbaar,2023-11-01,08:27:48
brandweer,p 2 bmd-02 stank/hind. lucht gaslucht binnen trompenbergerweg hilversum 147164 142131,Gaslucht op Trompenbergerweg in Hilversum,2023-11-01,08:49:19
brandweer,graag tel contact mkb,Brandweer,2023-11-01,08:46:23
brandweer,p 3 intrekken alarm brw br gerucht betreft: oms citymall blok d citadel almere,Brandgerucht op Citadel in Almere,2023-11-01,08:46:22
brandweer,"prio 4 toerit a12 re - gouda 11 28,2 b gouda eigen initiatief",Geen beschrijving beschikbaar,2023-11-01,08:46:05
brandweer,p 3 intrekken alarm brw br gerucht wallaert sacre kamp hobbemalaan huis ter heide ut,Brandgerucht op Hobbemalaan in Huis Ter Heide,2023-11-01,08:44:48
brandweer,p 2 bmd-01 br gerucht betreft: oms citymall blok d citadel almere 254133,Brandgerucht op Citadel in Almere,2023-11-01,08:44:07
brandweer,p 2 br gerucht wallaert sacre kamp hobbemalaan huis ter heide ut 096631,Brandgerucht op Hobbemalaan in Huis Ter Heide,2023-11-01,08:42:52
brandweer,p 1 bon-01 ass. ambu afhijsen molenbeekstraat arnhem 073651 073631,Assistentie ambulance voor afhijsen patiënt op Molenbeekstraat in Arnhem,2023-11-01,08:41:41
brandweer,p 3 contact mkb hovd-b vrzhz gebouw romboutslaan dordrecht,Ongeval met beknelling op Romboutslaan in Dordrecht,2023-11-01,08:39:37
trauma,a1 dia: ja ambu 17992 marga klompestraat 3207dd spijkenisse spijkn bon 153124,Traumaheli naar Marga Klompéstraat in Spijkenisse,2023-11-01,08:48:11
trauma,a1 ambu 08993 - molenbeekstraat arnhem rit 284942 mka glm,Traumaheli naar Molenbeekstraat in Arnhem,2023-11-01,08:40:25
brandweer,p 1 bnh-01 oms brandmelding terminal 2 vertrekpassage schiphol 129230,Geen beschrijving beschikbaar,2023-11-01,08:59:20
brandweer,p 2 bon-03 oms brandmelding sassenpoort de sassenstraat zwolle 041631,Geen beschrijving beschikbaar,2023-11-01,08:59:03
brandweer,p 1 bad-02 ass. ambu afhijsen derde helmersstraat amsterdam 133351 133331,Assistentie ambulance voor afhijsen patiënt op Derde Helmersstraat in Amsterdam,2023-11-01,08:56:01
brandweer,p 1 bon-02 reanimatie maurikstraat tiel 088532 089095,Assistentie bij reanimatie op Maurikstraat in Tiel,2023-11-01,08:55:05
brandweer,"goedemorgen, betreft een testmelding.",Geen beschrijving beschikbaar,2023-11-01,08:53:23
brandweer,p 1 brt-03 ongeval gaslekkage binnenlandse baan barendrecht 173631 179199,Gaslek op Binnenlandse Baan in Barendrecht,2023-11-01,08:52:57
brandweer,"prio 4 n11 re 0,5 zoetwd wegverkeer verkeersstremming",Brandweer,2023-11-01,08:50:27
brandweer,p 1 ass. ambu afhijsen oudelandseweg woerden 096252 096231,Assistentie ambulance voor afhijsen patiënt op Oudelandseweg in Woerden,2023-11-01,08:50:18
politie,bel oc 275115,Politie,2023-11-01,08:57:31
politie,"2 ongeval wegvervoer materieel a16 li - kp ridderkerk-noord 24,0 y rotterdam icnum 587046",Politie naar A16 in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-01,08:55:05
politie,1 ongeval wegvervoer letsel schieweg rotterdam icnum 587037,Politie naar Schieweg in Rotterdam voor ongeval met letsel,2023-11-01,08:53:18
brandweer,p 1 brt-04 reanimatie thermen binnen den maas strijenseweg 's-gravendeel 186131,Assistentie bij reanimatie op Strijenseweg in 'S-Gravendeel,2023-11-01,09:22:05
brandweer,p 1 bad-03 reanimatie johannes vermeerstraat amsterdam 133231,Geen beschrijving beschikbaar,2023-11-01,09:22:03
brandweer,"prio 4 a4 re 59,5 schild loslopende dieren op weg",Brandweer naar A4 in Schipluiden,2023-11-01,09:21:22
brandweer,p 1 bnh-20 br wegvervoer expeditiestraat schiphol 129230,Voertuigbrand op Expeditiestraat in Luchthaven Schiphol,2023-11-01,09:20:50
brandweer,p 2 brt-02 buitensluiting w.h. vliegenstraat zwijndrecht 186431,Brandweer met gepaste spoed naar W.H. Vliegenstraat in Zwijndrecht,2023-11-01,09:16:48
brandweer,p 2 bob-02 ass. pol ovd-bz oss,Geen beschrijving beschikbaar,2023-11-01,09:15:48
brandweer,p 2 intrekken alarm brw oms brandmelding elektrokern schuurman fluorietweg alkmaar,Automatisch brandalarm op Fluorietweg in Alkmaar,2023-11-01,09:14:13
